site_id,unit_id,unit_id_confidence,ts_raw,ts_est,shift_hours,pollutant,value,unit,instrument_class,zero_run_length,excluded,exclusion_reason,v1_scope,scope_reason
dulles-area,TO_CONFIRM,confirmed,2026-05-25 22:00:00,2026-05-25 20:00:00,2,PM2.5,5.11,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-25 23:00:00,2026-05-25 21:00:00,2,NO2,0.15,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-25 23:00:00,2026-05-25 21:00:00,2,VOCs,393.14,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-25 23:00:00,2026-05-25 21:00:00,2,PM2.5,8.63,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 00:00:00,2026-05-25 22:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,1,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 00:00:00,2026-05-25 22:00:00,2,VOCs,406.49,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 00:00:00,2026-05-25 22:00:00,2,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 01:00:00,2026-05-25 23:00:00,2,NO2,0.18,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 01:00:00,2026-05-25 23:00:00,2,VOCs,415.05,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 01:00:00,2026-05-25 23:00:00,2,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 02:00:00,2026-05-26 00:00:00,2,NO2,0.97,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 02:00:00,2026-05-26 00:00:00,2,VOCs,404.21,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 02:00:00,2026-05-26 00:00:00,2,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 03:00:00,2026-05-26 01:00:00,2,NO2,0.21,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 03:00:00,2026-05-26 01:00:00,2,VOCs,368.84,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 03:00:00,2026-05-26 01:00:00,2,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 04:00:00,2026-05-26 02:00:00,2,NO2,2.33,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 04:00:00,2026-05-26 02:00:00,2,VOCs,365.95,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 04:00:00,2026-05-26 02:00:00,2,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 05:00:00,2026-05-26 03:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,1,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 05:00:00,2026-05-26 03:00:00,2,VOCs,340.89,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 05:00:00,2026-05-26 03:00:00,2,PM2.5,0,µg/m³,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 06:00:00,2026-05-26 04:00:00,2,NO2,0.13,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 06:00:00,2026-05-26 04:00:00,2,VOCs,377.15,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 06:00:00,2026-05-26 04:00:00,2,PM2.5,14.56,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 07:00:00,2026-05-26 05:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,1,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 07:00:00,2026-05-26 05:00:00,2,VOCs,424.87,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 07:00:00,2026-05-26 05:00:00,2,PM2.5,13,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 08:00:00,2026-05-26 06:00:00,2,NO2,0.11,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 08:00:00,2026-05-26 06:00:00,2,VOCs,489.39,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 08:00:00,2026-05-26 06:00:00,2,PM2.5,16.65,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 09:00:00,2026-05-26 07:00:00,2,NO2,7.23,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 09:00:00,2026-05-26 07:00:00,2,VOCs,571.99,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 09:00:00,2026-05-26 07:00:00,2,PM2.5,19.72,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 10:00:00,2026-05-26 08:00:00,2,NO2,5.22,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 10:00:00,2026-05-26 08:00:00,2,VOCs,594.14,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 10:00:00,2026-05-26 08:00:00,2,PM2.5,21.33,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 11:00:00,2026-05-26 09:00:00,2,NO2,0.23,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 11:00:00,2026-05-26 09:00:00,2,VOCs,542.42,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 11:00:00,2026-05-26 09:00:00,2,PM2.5,15.24,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 12:00:00,2026-05-26 10:00:00,2,NO2,0.89,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 12:00:00,2026-05-26 10:00:00,2,VOCs,469.88,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 12:00:00,2026-05-26 10:00:00,2,PM2.5,6.03,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 13:00:00,2026-05-26 11:00:00,2,NO2,0.9,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 13:00:00,2026-05-26 11:00:00,2,VOCs,437.7,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 13:00:00,2026-05-26 11:00:00,2,PM2.5,5.22,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 14:00:00,2026-05-26 12:00:00,2,NO2,1.05,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 14:00:00,2026-05-26 12:00:00,2,VOCs,424.14,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 14:00:00,2026-05-26 12:00:00,2,PM2.5,5.57,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 15:00:00,2026-05-26 13:00:00,2,NO2,0.06,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 15:00:00,2026-05-26 13:00:00,2,VOCs,350.01,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 15:00:00,2026-05-26 13:00:00,2,PM2.5,3.08,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 16:00:00,2026-05-26 14:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,3,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 16:00:00,2026-05-26 14:00:00,2,VOCs,304.64,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 16:00:00,2026-05-26 14:00:00,2,PM2.5,2.83,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 17:00:00,2026-05-26 15:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,3,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 17:00:00,2026-05-26 15:00:00,2,VOCs,284.12,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 17:00:00,2026-05-26 15:00:00,2,PM2.5,2.45,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 18:00:00,2026-05-26 16:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,3,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 18:00:00,2026-05-26 16:00:00,2,VOCs,275.02,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 18:00:00,2026-05-26 16:00:00,2,PM2.5,2.76,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 19:00:00,2026-05-26 17:00:00,2,NO2,0.04,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 19:00:00,2026-05-26 17:00:00,2,VOCs,292.86,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 19:00:00,2026-05-26 17:00:00,2,PM2.5,2.86,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 20:00:00,2026-05-26 18:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,1,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 20:00:00,2026-05-26 18:00:00,2,VOCs,354.65,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 20:00:00,2026-05-26 18:00:00,2,PM2.5,3.15,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 21:00:00,2026-05-26 19:00:00,2,NO2,4.37,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 21:00:00,2026-05-26 19:00:00,2,VOCs,371.69,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 21:00:00,2026-05-26 19:00:00,2,PM2.5,5.93,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 22:00:00,2026-05-26 20:00:00,2,NO2,9.29,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 22:00:00,2026-05-26 20:00:00,2,VOCs,391.21,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 22:00:00,2026-05-26 20:00:00,2,PM2.5,6.75,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 23:00:00,2026-05-26 21:00:00,2,NO2,4.06,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 23:00:00,2026-05-26 21:00:00,2,VOCs,407.21,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-26 23:00:00,2026-05-26 21:00:00,2,PM2.5,8.56,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 00:00:00,2026-05-26 22:00:00,2,NO2,2.26,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 00:00:00,2026-05-26 22:00:00,2,VOCs,428.21,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 00:00:00,2026-05-26 22:00:00,2,PM2.5,10.36,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 01:00:00,2026-05-26 23:00:00,2,NO2,1.95,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 01:00:00,2026-05-26 23:00:00,2,VOCs,453.97,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 01:00:00,2026-05-26 23:00:00,2,PM2.5,10.12,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 02:00:00,2026-05-27 00:00:00,2,NO2,0.59,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 02:00:00,2026-05-27 00:00:00,2,VOCs,441.4,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 02:00:00,2026-05-27 00:00:00,2,PM2.5,13.71,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 03:00:00,2026-05-27 01:00:00,2,NO2,1.7,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 03:00:00,2026-05-27 01:00:00,2,VOCs,438.69,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 03:00:00,2026-05-27 01:00:00,2,PM2.5,12.3,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 04:00:00,2026-05-27 02:00:00,2,NO2,4.54,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 04:00:00,2026-05-27 02:00:00,2,VOCs,503.24,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 04:00:00,2026-05-27 02:00:00,2,PM2.5,12.99,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 05:00:00,2026-05-27 03:00:00,2,NO2,2.43,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 05:00:00,2026-05-27 03:00:00,2,VOCs,542.37,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 05:00:00,2026-05-27 03:00:00,2,PM2.5,14.4,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 06:00:00,2026-05-27 04:00:00,2,NO2,1.94,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 06:00:00,2026-05-27 04:00:00,2,VOCs,541.6,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 06:00:00,2026-05-27 04:00:00,2,PM2.5,17.11,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 07:00:00,2026-05-27 05:00:00,2,NO2,4.9,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 07:00:00,2026-05-27 05:00:00,2,VOCs,582.11,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 07:00:00,2026-05-27 05:00:00,2,PM2.5,18.77,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 08:00:00,2026-05-27 06:00:00,2,NO2,3.65,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 08:00:00,2026-05-27 06:00:00,2,VOCs,597.85,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 08:00:00,2026-05-27 06:00:00,2,PM2.5,16.2,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 09:00:00,2026-05-27 07:00:00,2,NO2,0.99,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 09:00:00,2026-05-27 07:00:00,2,VOCs,595.39,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 09:00:00,2026-05-27 07:00:00,2,PM2.5,12.54,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 10:00:00,2026-05-27 08:00:00,2,NO2,0.25,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 10:00:00,2026-05-27 08:00:00,2,VOCs,563.72,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 10:00:00,2026-05-27 08:00:00,2,PM2.5,8.1,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 11:00:00,2026-05-27 09:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,2,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 11:00:00,2026-05-27 09:00:00,2,VOCs,448.59,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 11:00:00,2026-05-27 09:00:00,2,PM2.5,4.76,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 12:00:00,2026-05-27 10:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,2,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 12:00:00,2026-05-27 10:00:00,2,VOCs,350.92,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 12:00:00,2026-05-27 10:00:00,2,PM2.5,2.67,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 13:00:00,2026-05-27 11:00:00,2,NO2,0.3,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 13:00:00,2026-05-27 11:00:00,2,VOCs,332.58,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 13:00:00,2026-05-27 11:00:00,2,PM2.5,1.35,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 14:00:00,2026-05-27 12:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 14:00:00,2026-05-27 12:00:00,2,VOCs,341.55,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 14:00:00,2026-05-27 12:00:00,2,PM2.5,1.15,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 15:00:00,2026-05-27 13:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 15:00:00,2026-05-27 13:00:00,2,VOCs,325.82,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 15:00:00,2026-05-27 13:00:00,2,PM2.5,1.37,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 16:00:00,2026-05-27 14:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 16:00:00,2026-05-27 14:00:00,2,VOCs,277.19,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 16:00:00,2026-05-27 14:00:00,2,PM2.5,1.53,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 17:00:00,2026-05-27 15:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 17:00:00,2026-05-27 15:00:00,2,VOCs,228.88,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 17:00:00,2026-05-27 15:00:00,2,PM2.5,0.81,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 18:00:00,2026-05-27 16:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 18:00:00,2026-05-27 16:00:00,2,VOCs,188.68,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 18:00:00,2026-05-27 16:00:00,2,PM2.5,0.87,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 19:00:00,2026-05-27 17:00:00,2,NO2,0,ppb,low_cost_sensor_kunak_apex,6,true,exact_zero_floor,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 19:00:00,2026-05-27 17:00:00,2,VOCs,184.11,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 19:00:00,2026-05-27 17:00:00,2,PM2.5,0.77,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 20:00:00,2026-05-27 18:00:00,2,NO2,0.04,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 20:00:00,2026-05-27 18:00:00,2,VOCs,250.62,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 20:00:00,2026-05-27 18:00:00,2,PM2.5,1.02,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 21:00:00,2026-05-27 19:00:00,2,NO2,3.29,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 21:00:00,2026-05-27 19:00:00,2,VOCs,318.57,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 21:00:00,2026-05-27 19:00:00,2,PM2.5,1.66,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 22:00:00,2026-05-27 20:00:00,2,NO2,4.13,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 22:00:00,2026-05-27 20:00:00,2,VOCs,384.08,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 22:00:00,2026-05-27 20:00:00,2,PM2.5,1.86,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 23:00:00,2026-05-27 21:00:00,2,NO2,2.87,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 23:00:00,2026-05-27 21:00:00,2,VOCs,399.84,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-27 23:00:00,2026-05-27 21:00:00,2,PM2.5,2.64,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-28 00:00:00,2026-05-27 22:00:00,2,NO2,2.02,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-28 00:00:00,2026-05-27 22:00:00,2,VOCs,406.07,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-28 00:00:00,2026-05-27 22:00:00,2,PM2.5,3.02,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-28 01:00:00,2026-05-27 23:00:00,2,NO2,6.87,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-28 01:00:00,2026-05-27 23:00:00,2,VOCs,393.47,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-28 01:00:00,2026-05-27 23:00:00,2,PM2.5,2.47,µg/m³,low_cost_sensor_kunak_apex,,false,,in_scope,
dulles-area,TO_CONFIRM,confirmed,2026-05-28 02:00:00,2026-05-28 00:00:00,2,NO2,1.41,ppb,low_cost_sensor_kunak_apex,,false,,in_scope,
